from_node_id,to_node_id,maxspeed,length,speed_kph,travel_time,bearing,geometry,highway_type,out_degree,in_degree,lanes
2386,1569,0,154.494,44.4,12.5,54.8,"LINESTRING (-8.6291206 41.1492001, -8.6291239 41.1493371, -8.6291168 41.1493725, -8.6290917 41.1493981, -8.6290642 41.1494227, -8.628713299999999 41.1495846, -8.6285527 41.1496602, -8.628239600000001 41.1498193, -8.6277139 41.1499462)",3,1,2,0
2387,3027,0,17.831,39.2,1.6,184.4,"LINESTRING (-8.568065600000001 41.1734578, -8.568078699999999 41.1733626, -8.568082 41.173298)",0,2,1,0
2387,3029,0,15.17,43.6,1.3,139.2,"LINESTRING (-8.568065600000001 41.1734578, -8.5680403 41.1734229, -8.5680187 41.1734005, -8.567986100000001 41.1733759, -8.567948899999999 41.1733562)",2,1,1,2
2388,3684,0,120.85,46.2,9.4,287.5,"LINESTRING (-8.6472348 41.1789679, -8.6474221 41.178955, -8.6476182 41.1789435, -8.647700199999999 41.1789459, -8.6477564 41.1789491, -8.6478427 41.1789594, -8.647934899999999 41.1789771, -8.648012599999999 41.1789961, -8.6480923 41.1790195, -8.6481818 41.1790519, -8.648274199999999 41.1790903, -8.648282999999999 41.1790946, -8.648357900000001 41.1791313, -8.6484317 41.1791797, -8.648473900000001 41.1792129, -8.648538200000001 41.1792776)",5,2,2,0
2388,3596,0,137.731,44.4,11.2,355.0,"LINESTRING (-8.6472348 41.1789679, -8.647258900000001 41.1791764, -8.6472847 41.1794, -8.64737 41.1801399, -8.647377199999999 41.1802019)",3,3,2,0
2389,916,50,63.521,50.0,4.6,249.7,"LINESTRING (-8.6302647 41.1681025, -8.6304414 41.168057, -8.630976499999999 41.1679046)",3,2,3,2
2389,836,0,41.822,48.6,3.1,326.1,"LINESTRING (-8.6302647 41.1681025, -8.630267699999999 41.1681093, -8.630297199999999 41.1681771, -8.6303454 41.1682851, -8.6305327 41.1684028)",4,3,3,2
2389,835,0,29.209,48.6,2.2,93.2,"LINESTRING (-8.6302647 41.1681025, -8.6301743 41.1680987, -8.6299163 41.1680878)",4,2,3,2
2390,3974,0,31.524,39.2,2.9,202.8,"LINESTRING (-8.6412563 41.1729067, -8.6414024 41.1726454)",0,1,3,0
2390,3578,0,180.65,48.6,13.4,313.0,"LINESTRING (-8.6412563 41.1729067, -8.6413729 41.1729468, -8.6414341 41.1729716, -8.641608 41.1730349, -8.6417386 41.1730999, -8.6419362 41.1732406, -8.6420531 41.1733262, -8.642606000000001 41.1738117, -8.642709099999999 41.1739023, -8.6428159 41.1739997)",4,2,3,2
2390,2391,0,81.667,48.6,6.0,92.6,"LINESTRING (-8.6412563 41.1729067, -8.641006900000001 41.1728493, -8.6408985 41.1728329, -8.6407785 41.1728182, -8.6406347 41.1728114, -8.640551500000001 41.1728174, -8.6404683 41.1728269, -8.6403091 41.1728738)",4,3,3,2
2391,4198,0,38.928,39.2,3.6,330.0,"LINESTRING (-8.6403091 41.1728738, -8.640541600000001 41.173177)",0,3,3,0
2391,2390,0,81.667,48.6,6.0,272.6,"LINESTRING (-8.6403091 41.1728738, -8.6404683 41.1728269, -8.640551500000001 41.1728174, -8.6406347 41.1728114, -8.6407785 41.1728182, -8.6408985 41.1728329, -8.641006900000001 41.1728493, -8.6412563 41.1729067)",4,3,3,2
2391,1252,0,40.063,48.6,3.0,72.2,"LINESTRING (-8.6403091 41.1728738, -8.6400468 41.1729755, -8.640012799999999 41.1729839, -8.639951099999999 41.17299, -8.639866400000001 41.1729808)",4,4,3,2
2392,275,0,18.063,48.6,1.3,185.0,"LINESTRING (-8.6264102 41.1669453, -8.6264167 41.1668738, -8.626429 41.1667835)",4,3,3,3
2392,4077,0,63.072,48.6,4.7,272.1,"LINESTRING (-8.6264102 41.1669453, -8.6265699 41.1669465, -8.627163100000001 41.1669661)",4,2,3,1
2392,4342,0,152.46,46.2,11.9,352.0,"LINESTRING (-8.6264102 41.1669453, -8.6263641 41.1670746, -8.626388800000001 41.1673212, -8.6265369 41.167814, -8.626660899999999 41.1682896)",5,2,3,0
2393,162,0,201.818,43.6,16.7,52.7,"LINESTRING (-8.6489482 41.1810042, -8.6486933 41.1811443, -8.6482391 41.1814061, -8.647029399999999 41.1821035)",2,1,1,2
2394,2395,50,27.324,50.0,2.0,121.3,"LINESTRING (-8.6809513 41.1721455, -8.680672400000001 41.1720178)",2,1,1,3
2395,1231,50,605.059,50.0,43.6,80.8,"LINESTRING (-8.680672400000001 41.1720178, -8.6802069 41.1717859, -8.680066099999999 41.171721, -8.6798161 41.1716071, -8.679626900000001 41.1715356, -8.6793627 41.1714684, -8.6791628 41.1714355, -8.678953699999999 41.1714235, -8.6787431 41.1714235, -8.6785633 41.171438, -8.676190699999999 41.171789, -8.675939 41.1718259, -8.675729 41.1718603, -8.6755943 41.1718937, -8.675469400000001 41.1719352, -8.6753512 41.1719859, -8.6753377 41.1719932, -8.675225299999999 41.1720533, -8.6751475 41.1721024, -8.675013099999999 41.172203, -8.67487 41.1723074, -8.6748431 41.172327, -8.6747289 41.1724102, -8.674659500000001 41.1724607, -8.674640999999999 41.1724738, -8.674572400000001 41.1725237, -8.674263 41.1727487, -8.67417 41.172811)",2,2,1,2
2396,2394,50,280.786,50.0,20.2,121.7,"LINESTRING (-8.6838017 41.1734726, -8.683621 41.1734181, -8.6828138 41.1730354, -8.6819769 41.172634, -8.6814471 41.1723799, -8.681186800000001 41.1722573, -8.6809513 41.1721455)",2,1,1,2
2397,2149,0,45.136,43.6,3.7,11.2,"LINESTRING (-8.6880244 41.1675849, -8.6879594 41.167677, -8.687921299999999 41.1677733, -8.6879086 41.1678748, -8.6879218 41.1679735)",2,1,1,2
2397,2434,0,272.907,43.6,22.5,99.9,"LINESTRING (-8.6880244 41.1675849, -8.6879477 41.1676232, -8.687870200000001 41.1676481, -8.687789799999999 41.1676555, -8.6877116 41.1676518, -8.6875029 41.1676134, -8.687114100000001 41.1675457, -8.6850524 41.1672015, -8.684886799999999 41.1671735, -8.6848583 41.1671687)",2,3,1,2
2398,3990,0,91.803,43.6,7.6,103.0,"LINESTRING (-8.6464777 41.1607502, -8.646397800000001 41.1607378, -8.645409300000001 41.1605642)",2,2,2,2
2399,924,0,81.148,44.4,6.6,346.0,"LINESTRING (-8.6357116 41.1590557, -8.6356938 41.1591255, -8.6357339 41.1592325, -8.6357517 41.1592801, -8.6358494 41.1595187, -8.635942999999999 41.1597569)",3,1,2,0
2399,2401,0,213.659,43.6,17.6,282.5,"LINESTRING (-8.6357116 41.1590557, -8.636015499999999 41.1591043, -8.636961400000001 41.1592638, -8.637252500000001 41.1593128, -8.637665999999999 41.1593825, -8.6377896 41.1594034, -8.638027599999999 41.1594435, -8.6382028 41.1594731)",2,2,2,2
2400,2401,0,231.758,44.4,18.8,196.4,"LINESTRING (-8.637421700000001 41.1614725, -8.637544500000001 41.161165, -8.6375616 41.1611209, -8.637713099999999 41.1607208, -8.637775400000001 41.1605682, -8.6380295 41.1599102, -8.638057699999999 41.1598423, -8.6381639 41.1595865, -8.638180200000001 41.1595413, -8.6382028 41.1594731)",3,2,2,0
2400,920,0,44.685,44.4,3.6,321.4,"LINESTRING (-8.637421700000001 41.1614725, -8.637677999999999 41.1617197, -8.6377548 41.1617864)",3,4,2,0
2401,3195,0,9.555,44.4,0.8,193.4,"LINESTRING (-8.6382028 41.1594731, -8.6382292 41.1593895)",3,1,2,0
2401,4831,0,198.028,43.6,16.4,282.5,"LINESTRING (-8.6382028 41.1594731, -8.638336499999999 41.1594945, -8.6384451 41.1595122, -8.638680300000001 41.1595536, -8.6389125 41.1595944, -8.639272399999999 41.1596577, -8.639375100000001 41.1596731, -8.6396368 41.1597151, -8.6400962 41.1597903, -8.6403509 41.1598321, -8.6405121 41.1598585)",2,2,2,2
2402,2405,0,74.358,44.4,6.0,12.2,"LINESTRING (-8.6328715 41.159881, -8.632683099999999 41.1605345)",3,1,2,0
2403,924,0,104.199,44.4,8.4,239.8,"LINESTRING (-8.6348672 41.1602282, -8.635942999999999 41.1597569)",3,1,1,0
2403,2402,0,171.474,44.4,13.9,103.0,"LINESTRING (-8.6348672 41.1602282, -8.6328715 41.159881)",3,1,1,0
2404,925,0,119.783,44.4,9.7,264.5,"LINESTRING (-8.6328076 41.1605973, -8.6329482 41.1605634, -8.634044400000001 41.1604915, -8.6342272 41.160495)",3,1,1,0
2404,823,0,94.227,44.4,7.6,341.8,"LINESTRING (-8.6328076 41.1605973, -8.6329408 41.1608108, -8.633137100000001 41.1613453, -8.633157300000001 41.1614002)",3,2,1,1
2405,2404,0,12.546,44.4,1.0,303.8,"LINESTRING (-8.632683099999999 41.1605345, -8.6328076 41.1605973)",3,2,2,1
2406,2409,0,34.85,46.2,2.7,151.0,"LINESTRING (-8.6355304 41.1630715, -8.6354595 41.1630518, -8.635424 41.1630272, -8.6353913 41.162992, -8.6353651 41.1629533, -8.635351099999999 41.1629075, -8.6353455 41.1628208)",5,2,2,1
2406,2412,0,165.41,46.2,12.9,299.8,"LINESTRING (-8.6355304 41.1630715, -8.6368092 41.1634619, -8.6369159 41.1635214, -8.637158899999999 41.163747, -8.6371831 41.1637708, -8.6372059 41.1637933)",5,2,2,0
2407,197,0,7.79,48.6,0.6,167.1,"LINESTRING (-8.633517100000001 41.1633093, -8.6334964 41.163241)",4,1,1,1
2407,2415,0,136.929,39.2,12.6,316.6,"LINESTRING (-8.633517100000001 41.1633093, -8.6334871 41.1633856, -8.6335917 41.1635096, -8.6336064 41.1635523, -8.6335906 41.1635904, -8.6335452 41.1636122, -8.6333514 41.1636906, -8.633341100000001 41.163715, -8.633344900000001 41.1637363, -8.6333547 41.1637602, -8.633574100000001 41.1638745, -8.6336327 41.1638797, -8.6336946 41.1638654, -8.633782800000001 41.1638374, -8.6338636 41.1638227, -8.633969 41.1638169, -8.634037899999999 41.1638141, -8.6341474 41.1638113)",0,2,1,1
2408,77,80,610.126,80.0,27.5,51.6,"LINESTRING (-8.645906699999999 41.1650784, -8.645641899999999 41.1651922, -8.6446082 41.1656403, -8.6440188 41.165911, -8.6433689 41.1662727, -8.642709399999999 41.1666923, -8.6419313 41.1672427, -8.6418763 41.1672823, -8.6402255 41.1684717)",1,1,1,3
2408,2411,60,200.7,60.0,12.0,62.7,"LINESTRING (-8.645906699999999 41.1650784, -8.645758300000001 41.165072, -8.645095 41.1653211, -8.6441307 41.1657386, -8.643795900000001 41.1658968)",1,2,1,1
2409,222,0,14.149,48.6,1.0,54.4,"LINESTRING (-8.6353455 41.1628208, -8.6352081 41.1628949)",4,2,3,2
2409,223,0,59.743,48.6,4.4,237.3,"LINESTRING (-8.6353455 41.1628208, -8.6354235 41.1627831, -8.635946199999999 41.1625307)",4,3,3,2
2410,157,70,65.66,70.0,3.4,316.4,"LINESTRING (-8.643283500000001 41.1682515, -8.6438249 41.1686788)",1,2,2,2
2411,161,60,289.248,60.0,17.4,95.4,"LINESTRING (-8.643795900000001 41.1658968, -8.6436855 41.1659051, -8.6435285 41.1659649, -8.643388399999999 41.1659992, -8.6432438 41.1660214, -8.643083900000001 41.166036, -8.642932200000001 41.166031, -8.6427949 41.1660121, -8.6425371 41.1659552, -8.642360399999999 41.1659164, -8.6422384 41.1658982, -8.6421244 41.1658954, -8.6418347 41.1659058, -8.64142 41.1659322, -8.6412452 41.1659377, -8.641117899999999 41.1659295, -8.641022700000001 41.1659103, -8.640921799999999 41.1658808, -8.640808099999999 41.1658377, -8.6406673 41.1657592, -8.640500400000001 41.1656611)",1,1,1,1
2411,2,"['60', '40']",448.207,50.0,32.3,59.3,"LINESTRING (-8.643795900000001 41.1658968, -8.6433898 41.1661036, -8.6425584 41.1665675, -8.641629 41.1672355, -8.641299200000001 41.1674494, -8.6411798 41.1674806, -8.641031099999999 41.1674777, -8.6409147 41.1674513, -8.6408185 41.1673868, -8.640726900000001 41.1672831, -8.640689800000001 41.1671886, -8.6407025 41.167052, -8.640781499999999 41.166907, -8.640908899999999 41.1668122, -8.641124700000001 41.1667713, -8.6413072 41.1667801, -8.6415867 41.1668853)",1,1,1,1
2412,2406,0,165.41,46.2,12.9,119.8,"LINESTRING (-8.6372059 41.1637933, -8.6371831 41.1637708, -8.637158899999999 41.163747, -8.6369159 41.1635214, -8.6368092 41.1634619, -8.6355304 41.1630715)",5,2,3,0
2412,3420,0,87.785,48.6,6.5,48.2,"LINESTRING (-8.6372059 41.1637933, -8.636664100000001 41.164108, -8.636536 41.1641898, -8.636495099999999 41.1642195, -8.6364325 41.1643134)",4,3,3,1
2413,3420,0,92.168,48.6,6.8,293.9,"LINESTRING (-8.635425700000001 41.1639779, -8.636222099999999 41.1642422, -8.6364325 41.1643134)",4,3,2,4
2413,2344,0,157.576,48.6,11.7,115.1,"LINESTRING (-8.635425700000001 41.1639779, -8.635392100000001 41.1639437, -8.6351084 41.1638525, -8.6348536 41.1637602, -8.634618 41.1636929, -8.634319899999999 41.1636022, -8.6339413 41.1634869, -8.6337326 41.1633796)",4,1,2,2
2414,84,40,199.036,40.0,17.9,111.3,"LINESTRING (-8.642553599999999 41.1676685, -8.642594600000001 41.1677881, -8.6426046 41.1678815, -8.6425783 41.1679936, -8.642519099999999 41.1680965, -8.642420100000001 41.1681699, -8.642272699999999 41.1682332, -8.6421226 41.1682468, -8.641962899999999 41.1682291, -8.6418307 41.1681628, -8.6417363 41.1680797, -8.6416848 41.1679884, -8.641664199999999 41.1678718, -8.6417106 41.1677622, -8.641809 41.1676059, -8.641889600000001 41.1674738)",1,1,1,1
2414,2410,70,89.189,70.0,4.6,316.7,"LINESTRING (-8.642553599999999 41.1676685, -8.6430094 41.1680183, -8.643167800000001 41.1681371, -8.643283500000001 41.1682515)",1,1,1,1
2415,3958,0,74.98,39.2,6.9,277.2,"LINESTRING (-8.6341474 41.1638113, -8.6343166 41.1638143, -8.6344776 41.1638265, -8.634906300000001 41.1639197, -8.634959500000001 41.1639217, -8.634993100000001 41.1639136, -8.635005100000001 41.163893)",0,1,2,1
2415,4720,0,103.917,39.2,9.5,327.4,"LINESTRING (-8.6341474 41.1638113, -8.6341074 41.1638581, -8.6340915 41.1639076, -8.6341 41.1639616, -8.6341447 41.1640322, -8.634232000000001 41.1641242, -8.6346042 41.1644271, -8.634769199999999 41.1645427)",0,1,2,0
2416,2397,0,11.072,43.6,0.9,39.3,"LINESTRING (-8.688108099999999 41.1675078, -8.6880244 41.1675849)",2,2,2,3
2417,731,0,182.453,46.2,14.2,96.4,"LINESTRING (-8.6703803 41.1612068, -8.6703016 41.1611869, -8.6702013 41.1611541, -8.670067700000001 41.1611221, -8.669946700000001 41.1611081, -8.669696 41.1610792, -8.6696414 41.1610729, -8.669401799999999 41.1610453, -8.6693433 41.1610386, -8.6690437 41.161004, -8.668781299999999 41.160975, -8.668634000000001 41.1609587, -8.668528999999999 41.1609581, -8.668463900000001 41.1609665, -8.6683898 41.1609837, -8.668252799999999 41.1610264)",5,3,3,0
2417,667,0,72.015,46.2,5.6,308.1,"LINESTRING (-8.6703803 41.1612068, -8.6704811 41.1612549, -8.671056500000001 41.1616063)",5,3,3,0
2417,3879,0,42.274,10.0,15.2,200.6,"LINESTRING (-8.6703803 41.1612068, -8.670401500000001 41.1611321, -8.670526199999999 41.160914, -8.670557199999999 41.1608519)",7,1,3,0
2418,2537,0,169.986,44.4,13.8,191.1,"LINESTRING (-8.623443399999999 41.1585514, -8.6234609 41.1584844, -8.623559999999999 41.1581043, -8.623715199999999 41.1575089, -8.6237377 41.1574226, -8.6238127 41.157135, -8.623834499999999 41.1570513)",3,2,3,0
2418,1518,0,106.895,46.2,8.3,126.8,"LINESTRING (-8.623443399999999 41.1585514, -8.6233158 41.1584822, -8.622907400000001 41.1582606, -8.6225586 41.1580551, -8.622420699999999 41.1579761)",5,2,3,2
2418,427,0,89.775,46.2,7.0,306.7,"LINESTRING (-8.623443399999999 41.1585514, -8.623548599999999 41.1586119, -8.6238376 41.1587783, -8.6241573 41.1589534, -8.6243035 41.1590335)",5,3,3,2
2419,3110,0,17.468,44.4,1.4,302.5,"LINESTRING (-8.626545200000001 41.1543704, -8.6266125 41.1544088, -8.6267207 41.1544547)",3,1,2,0
2420,818,0,26.517,44.4,2.2,62.4,"LINESTRING (-8.625675599999999 41.1554117, -8.625394999999999 41.1555223)",3,2,2,0
2421,2449,0,25.569,43.6,2.1,284.3,"LINESTRING (-8.6505806 41.1615727, -8.6508766 41.1616294)",2,2,2,2
2422,259,0,322.441,55.8,20.8,157.7,"LINESTRING (-8.6489004 41.1611537, -8.6487263 41.1610605, -8.648319600000001 41.1609794, -8.648037499999999 41.1609338, -8.6479461 41.1609181, -8.647845999999999 41.1609009, -8.647786999999999 41.1608829, -8.647754000000001 41.1608657, -8.647724500000001 41.1608458, -8.647701100000001 41.1608208, -8.6476825 41.1607957, -8.6476714 41.160773, -8.647665 41.1607486, -8.6476615 41.1607145, -8.647665099999999 41.1606803, -8.6476813 41.1606159, -8.6476864 41.1605829, -8.6476845 41.1605498, -8.6476712 41.1604943, -8.6472806 41.1598902, -8.6472529 41.159839, -8.647240399999999 41.1597822, -8.6472456 41.1597325, -8.647277000000001 41.1596746, -8.6473183 41.1596336, -8.6473595 41.1596096, -8.647692899999999 41.1595227, -8.6477299 41.159513, -8.647823600000001 41.1595147, -8.647904799999999 41.1595326, -8.647975300000001 41.1595666, -8.648075199999999 41.159638)",1,1,1,0
2422,2991,0,137.059,43.6,11.3,102.6,"LINESTRING (-8.6489004 41.1611537, -8.647743699999999 41.160958, -8.6474204 41.1609034, -8.647302399999999 41.1608857)",2,1,1,2
2423,4861,0,15.651,43.6,1.3,179.2,"LINESTRING (-8.651207100000001 41.1616841, -8.651215499999999 41.1616078, -8.651214100000001 41.1615707, -8.6512045 41.1615446)",2,1,3,1
2423,2435,0,30.276,43.6,2.5,282.9,"LINESTRING (-8.651207100000001 41.1616841, -8.6513563 41.1617096, -8.651559600000001 41.161745)",2,1,3,2
2423,2364,0,29.087,48.6,2.2,13.2,"LINESTRING (-8.651207100000001 41.1616841, -8.651183899999999 41.1617587, -8.651127900000001 41.1619388)",4,3,3,3
2424,274,0,27.362,48.6,2.0,339.9,"LINESTRING (-8.649781600000001 41.1614398, -8.649859899999999 41.1615948, -8.6498683 41.1616115, -8.649894 41.1616708)",4,2,1,1
2424,2421,0,68.502,43.6,5.7,282.5,"LINESTRING (-8.649781600000001 41.1614398, -8.6501473 41.161503, -8.650205100000001 41.1615124, -8.6505806 41.1615727)",2,1,1,2
2425,1987,0,125.783,44.4,10.2,355.7,"LINESTRING (-8.6559358 41.1624788, -8.655944699999999 41.1625245, -8.65601 41.1632022, -8.6560136 41.1632388, -8.6560302 41.1634172, -8.656038199999999 41.163503, -8.6560481 41.1636067)",3,2,1,0
2425,2992,0,87.045,43.6,7.2,282.0,"LINESTRING (-8.6559358 41.1624788, -8.6564631 41.1625694, -8.656683299999999 41.1626016, -8.6569529 41.162641)",2,2,1,2
2426,4826,0,94.879,44.4,7.7,267.1,"LINESTRING (-8.6697291 41.1657801, -8.6707853 41.1657399, -8.6708611 41.165737)",3,3,2,0
2426,2437,0,181.505,44.4,14.7,157.2,"LINESTRING (-8.6697291 41.1657801, -8.6696726 41.1657825, -8.669662600000001 41.1657827, -8.669482500000001 41.1657867, -8.6694408 41.1657789, -8.6694151 41.1657664, -8.669384000000001 41.1657357, -8.669372900000001 41.1656946, -8.669363000000001 41.1656288, -8.669357700000001 41.1655898, -8.669345699999999 41.1655354, -8.669324400000001 41.1655133, -8.669275900000001 41.1654828, -8.6692388 41.1654707, -8.669207200000001 41.1654636, -8.6690763 41.1654529, -8.669031199999999 41.1654497, -8.6689896 41.1654411, -8.6689221 41.1654151, -8.668890599999999 41.165391, -8.6688622 41.1653535, -8.668848300000001 41.165312, -8.6688419 41.1652635, -8.668851800000001 41.1652226, -8.6688808 41.1651821, -8.668927699999999 41.1651366, -8.6689785 41.1650862, -8.669001099999999 41.1650336, -8.6690915 41.1647597, -8.669102199999999 41.1647286, -8.669115 41.164679)",3,1,2,1
2426,4501,0,61.146,39.2,5.6,187.6,"LINESTRING (-8.6697291 41.1657801, -8.669726300000001 41.1657449, -8.6697115 41.1655286, -8.669704299999999 41.1653678, -8.6697089 41.1653474, -8.6697129 41.16533, -8.6697548 41.1652911, -8.669817500000001 41.165279)",0,1,2,0
2427,241,0,42.314,48.6,3.1,323.3,"LINESTRING (-8.6794171 41.1542347, -8.679592700000001 41.1544454, -8.6797171 41.1545381)",4,2,2,2
2428,4357,0,17.374,43.6,1.4,103.5,"LINESTRING (-8.651696899999999 41.1616226, -8.6514951 41.1615861)",2,1,1,3
2428,1144,0,18.502,44.4,1.5,144.7,"LINESTRING (-8.651696899999999 41.1616226, -8.651633500000001 41.1615563, -8.651569200000001 41.1614868)",3,2,1,0
2429,1148,0,126.219,46.2,9.8,192.7,"LINESTRING (-8.640631300000001 41.1597917, -8.6406504 41.1597335, -8.640827099999999 41.159134, -8.6409629 41.1586844)",5,2,2,2
2429,3195,0,206.014,43.6,17.0,102.5,"LINESTRING (-8.640631300000001 41.1597917, -8.640159199999999 41.1597133, -8.639916700000001 41.1596731, -8.639602500000001 41.1596209, -8.639526399999999 41.1596083, -8.6391531 41.1595463, -8.639092399999999 41.1595362, -8.639054700000001 41.15953, -8.6390253 41.1595251, -8.6388981 41.159503, -8.6386304 41.1594564, -8.638499400000001 41.1594337, -8.6384147 41.1594191, -8.638361700000001 41.1594097, -8.6382292 41.1593895)",2,1,2,2
2430,1880,0,412.708,44.4,33.5,6.8,"LINESTRING (-8.6524869 41.1619056, -8.652471500000001 41.1619682, -8.652438 41.162162, -8.6524318 41.1622016, -8.652414800000001 41.1623106, -8.652410400000001 41.1623388, -8.6524059 41.1623676, -8.6523939 41.1624447, -8.652377 41.1625528, -8.6523573 41.1626793, -8.6523469 41.1627462, -8.6523415 41.1627806, -8.6523158 41.1629456, -8.652309499999999 41.1629859, -8.6522522 41.1633535, -8.6522503 41.1633726, -8.6522492 41.1633834, -8.6522211 41.1635532, -8.6522165 41.1635823, -8.652192700000001 41.1637354, -8.652186199999999 41.1637766, -8.652178299999999 41.1638275, -8.652127200000001 41.1641552, -8.6521238 41.1641772, -8.6520537 41.1646267, -8.652027 41.1647977, -8.6520168 41.1648634, -8.6519759 41.1651254, -8.6519411 41.1653489, -8.651925200000001 41.165481, -8.6519034 41.1655908)",3,2,1,0
2430,2436,0,249.904,43.6,20.6,282.2,"LINESTRING (-8.6524869 41.1619056, -8.652627499999999 41.1619263, -8.6529133 41.1619683, -8.653135499999999 41.1620035, -8.653765999999999 41.1621082, -8.653843200000001 41.1621209, -8.654132199999999 41.162168, -8.6543756 41.162208, -8.6544106 41.162214, -8.654596099999999 41.1622457, -8.654633 41.162252, -8.654842800000001 41.1622848, -8.654864 41.1622884, -8.6550093 41.1623133, -8.655132399999999 41.1623343, -8.655293800000001 41.1623619, -8.6553489 41.162372, -8.6554041 41.1623821)",2,2,1,2
2431,4068,0,527.213,43.6,43.5,102.4,"LINESTRING (-8.677906200000001 41.1660054, -8.677728200000001 41.1659768, -8.673715100000001 41.1653066, -8.673173500000001 41.1652135, -8.67273 41.165142, -8.6717557 41.1649849)",2,1,3,2
2431,3206,0,125.181,46.2,9.8,180.2,"LINESTRING (-8.677906200000001 41.1660054, -8.6779242 41.16594, -8.677960000000001 41.1657999, -8.678032 41.1655596, -8.678110500000001 41.1652974, -8.678109900000001 41.1652536, -8.678093799999999 41.1652153, -8.6779112 41.1649294)",5,3,3,2
2431,4355,0,17.025,46.2,1.3,13.4,"LINESTRING (-8.677906200000001 41.1660054, -8.677891199999999 41.1660588, -8.677859 41.1661543)",5,2,3,2
2432,4582,0,107.539,46.2,8.4,193.0,"LINESTRING (-8.671189399999999 41.1648899, -8.671224499999999 41.1647783, -8.671234399999999 41.1647339, -8.6713418 41.1643926, -8.6714781 41.1639476)",5,3,3,0
2432,2450,0,16.286,46.2,1.3,40.2,"LINESTRING (-8.671189399999999 41.1648899, -8.6711191 41.1649564, -8.6710639 41.1650017)",5,3,3,0
2432,3263,0,165.4,43.6,13.7,102.7,"LINESTRING (-8.671189399999999 41.1648899, -8.6708059 41.1648249, -8.6707515 41.1648157, -8.669964999999999 41.1646829, -8.6698217 41.164658, -8.6697746 41.16465, -8.669528700000001 41.1646083, -8.6692616 41.1645638)",2,2,3,2
